customer_id,first_name,last_name,email,gender,age,country,city,signup_date,customer_segment
60793,Customer060793,User060793,customer060793@example.com,Female,44,Poland,Warsaw,2023-03-23,Platinum
60794,Customer060794,User060794,customer060794@example.com,Male,40,Germany,Berlin,2024-04-04,Standard
60795,Customer060795,User060795,customer060795@example.com,Male,22,United Kingdom,London,2025-03-03,Standard
60796,Customer060796,User060796,customer060796@example.com,Female,28,Kazakhstan,Almaty,2024-09-23,Standard
60797,Customer060797,User060797,customer060797@example.com,Male,40,Kazakhstan,Almaty,2026-02-15,Platinum
60798,Customer060798,User060798,customer060798@example.com,Male,37,Turkey,Istanbul,2022-06-25,Gold
60799,Customer060799,User060799,customer060799@example.com,Male,56,Kazakhstan,Almaty,2023-09-25,Standard
60800,Customer060800,User060800,customer060800@example.com,Male,47,Spain,Madrid,2021-11-02,Gold
60801,Customer060801,User060801,customer060801@example.com,Female,30,Georgia,Tbilisi,2025-12-19,Standard
60802,Customer060802,User060802,customer060802@example.com,Female,37,United States,New York,2021-02-05,Standard
60803,Customer060803,User060803,customer060803@example.com,Male,42,France,Paris,2022-02-11,Standard
60804,Customer060804,User060804,customer060804@example.com,Female,21,Turkey,Istanbul,2025-05-03,Standard
60805,Customer060805,User060805,customer060805@example.com,Male,36,Germany,Berlin,2021-02-10,Silver
60806,Customer060806,User060806,customer060806@example.com,Male,18,Turkey,Istanbul,2022-08-12,Gold
60807,Customer060807,User060807,customer060807@example.com,Female,20,Germany,Berlin,2023-04-23,Silver
60808,Customer060808,User060808,customer060808@example.com,Male,24,Azerbaijan,Baku,2023-01-26,Silver
60809,Customer060809,User060809,customer060809@example.com,Female,36,Kazakhstan,Almaty,2023-07-22,Gold
60810,Customer060810,User060810,customer060810@example.com,Male,31,Italy,Rome,2024-01-19,Silver
60811,Customer060811,User060811,customer060811@example.com,Female,32,Azerbaijan,Baku,2024-02-05,Gold
60812,Customer060812,User060812,customer060812@example.com,Female,46,United Kingdom,London,2022-03-29,Standard
60813,Customer060813,User060813,customer060813@example.com,Male,37,Italy,Rome,2026-03-09,Gold
60814,Customer060814,User060814,customer060814@example.com,Female,57,United States,New York,2021-02-01,Silver
60815,Customer060815,User060815,customer060815@example.com,Female,27,Azerbaijan,Baku,2022-04-14,Silver
60816,Customer060816,User060816,customer060816@example.com,Male,23,UAE,Dubai,2023-09-16,Standard
60817,Customer060817,User060817,customer060817@example.com,Male,23,Italy,Rome,2021-01-15,Standard
60818,Customer060818,User060818,customer060818@example.com,Female,37,United States,New York,2025-07-20,Silver
60819,Customer060819,User060819,customer060819@example.com,Female,36,Azerbaijan,Baku,2024-08-20,Standard
60820,Customer060820,User060820,customer060820@example.com,Male,30,Kazakhstan,Almaty,2025-12-12,Standard
60821,Customer060821,User060821,customer060821@example.com,Female,48,Germany,Berlin,2023-09-01,Standard
60822,Customer060822,User060822,customer060822@example.com,Female,23,Italy,Rome,2024-11-25,Standard
60823,Customer060823,User060823,customer060823@example.com,Female,39,United States,New York,2023-10-14,Standard
60824,Customer060824,User060824,customer060824@example.com,Male,26,United Kingdom,London,2025-03-01,Silver
60825,Customer060825,User060825,customer060825@example.com,Male,39,UAE,Dubai,2022-02-07,Standard
60826,Customer060826,User060826,customer060826@example.com,Male,27,United States,New York,2024-12-15,Platinum
60827,Customer060827,User060827,customer060827@example.com,Male,29,Poland,Warsaw,2023-05-22,Platinum
60828,Customer060828,User060828,customer060828@example.com,Female,47,Turkey,Istanbul,2025-11-15,Standard
60829,Customer060829,User060829,customer060829@example.com,Male,46,Italy,Rome,2025-11-15,Silver
60830,Customer060830,User060830,customer060830@example.com,Male,28,Italy,Rome,2023-07-04,Platinum
60831,Customer060831,User060831,customer060831@example.com,Female,56,Turkey,Istanbul,2021-06-13,Silver
60832,Customer060832,User060832,customer060832@example.com,Male,39,United States,New York,2024-07-12,Standard
60833,Customer060833,User060833,customer060833@example.com,Male,25,Poland,Warsaw,2025-09-15,Gold
60834,Customer060834,User060834,customer060834@example.com,Male,21,Azerbaijan,Baku,2022-04-22,Standard
60835,Customer060835,User060835,customer060835@example.com,Female,48,United States,New York,2025-04-13,Standard
60836,Customer060836,User060836,customer060836@example.com,Female,28,Kazakhstan,Almaty,2021-11-09,Standard
60837,Customer060837,User060837,customer060837@example.com,Male,38,United Kingdom,London,2024-12-30,Silver
60838,Customer060838,User060838,customer060838@example.com,Male,62,Turkey,Istanbul,2024-12-31,Standard
60839,Customer060839,User060839,customer060839@example.com,Male,32,Germany,Berlin,2025-02-24,Silver
60840,Customer060840,User060840,customer060840@example.com,Male,22,Kazakhstan,Almaty,2021-10-20,Standard
60841,Customer060841,User060841,customer060841@example.com,Male,18,Azerbaijan,Baku,2022-07-22,Gold
60842,Customer060842,User060842,customer060842@example.com,Female,54,Germany,Berlin,2025-07-07,Standard
60843,Customer060843,User060843,customer060843@example.com,Male,29,United Kingdom,London,2023-02-10,Standard
60844,Customer060844,User060844,customer060844@example.com,Male,51,Italy,Rome,2022-10-25,Standard
60845,Customer060845,User060845,customer060845@example.com,Male,26,Georgia,Tbilisi,2022-10-09,Standard
60846,Customer060846,User060846,customer060846@example.com,Female,40,Turkey,Istanbul,2023-09-05,Gold
60847,Customer060847,User060847,customer060847@example.com,Male,27,Turkey,Istanbul,2024-05-16,Silver
60848,Customer060848,User060848,customer060848@example.com,Male,33,Kazakhstan,Almaty,2022-08-26,Standard
60849,Customer060849,User060849,customer060849@example.com,Male,28,Spain,Madrid,2024-05-30,Standard
60850,Customer060850,User060850,customer060850@example.com,Female,53,United Kingdom,London,2025-01-16,Standard
60851,Customer060851,User060851,customer060851@example.com,Male,23,United Kingdom,London,2023-09-02,Silver
60852,Customer060852,User060852,customer060852@example.com,Male,28,United States,New York,2021-09-17,Standard
60853,Customer060853,User060853,customer060853@example.com,Male,38,Germany,Berlin,2022-01-31,Standard
60854,Customer060854,User060854,customer060854@example.com,Male,39,United States,New York,2024-11-08,Standard
60855,Customer060855,User060855,customer060855@example.com,Female,22,United Kingdom,London,2023-12-27,Standard
60856,Customer060856,User060856,customer060856@example.com,Female,38,Azerbaijan,Baku,2024-07-31,Standard
60857,Customer060857,User060857,customer060857@example.com,Female,38,France,Paris,2021-12-11,Standard
60858,Customer060858,User060858,customer060858@example.com,Female,19,United States,New York,2025-05-15,Silver
60859,Customer060859,User060859,customer060859@example.com,Male,38,United Kingdom,London,2025-09-07,Silver
60860,Customer060860,User060860,customer060860@example.com,Female,48,Turkey,Istanbul,2024-09-22,Platinum
60861,Customer060861,User060861,customer060861@example.com,Female,28,United States,New York,2025-06-08,Standard
60862,Customer060862,User060862,customer060862@example.com,Female,18,France,Paris,2023-12-20,Standard
60863,Customer060863,User060863,customer060863@example.com,Female,31,Turkey,Istanbul,2025-09-03,Silver
60864,Customer060864,User060864,customer060864@example.com,Female,21,United States,New York,2021-08-02,Standard
60865,Customer060865,User060865,customer060865@example.com,Female,38,France,Paris,2025-12-10,Platinum
60866,Customer060866,User060866,customer060866@example.com,Male,30,France,Paris,2023-02-01,Standard
60867,Customer060867,User060867,customer060867@example.com,Female,24,UAE,Dubai,2022-11-28,Gold
60868,Customer060868,User060868,customer060868@example.com,Female,18,Kazakhstan,Almaty,2024-03-20,Standard
60869,Customer060869,User060869,customer060869@example.com,Female,20,Germany,Berlin,2025-03-10,Standard
60870,Customer060870,User060870,customer060870@example.com,Female,34,United States,New York,2021-07-11,Standard
60871,Customer060871,User060871,customer060871@example.com,Female,31,Poland,Warsaw,2024-04-22,Standard
60872,Customer060872,User060872,customer060872@example.com,Male,42,Spain,Madrid,2021-10-22,Standard
60873,Customer060873,User060873,customer060873@example.com,Male,21,Azerbaijan,Baku,2023-02-26,Standard
60874,Customer060874,User060874,customer060874@example.com,Female,43,Azerbaijan,Baku,2025-04-11,Standard
60875,Customer060875,User060875,customer060875@example.com,Female,28,Turkey,Istanbul,2025-09-25,Standard
60876,Customer060876,User060876,customer060876@example.com,Female,48,United Kingdom,London,2023-08-10,Gold
60877,Customer060877,User060877,customer060877@example.com,Male,40,Kazakhstan,Almaty,2023-09-03,Standard
60878,Customer060878,User060878,customer060878@example.com,Male,25,Kazakhstan,Almaty,2021-01-13,Silver
60879,Customer060879,User060879,customer060879@example.com,Male,32,UAE,Dubai,2024-01-16,Silver
60880,Customer060880,User060880,customer060880@example.com,Female,27,Germany,Berlin,2022-04-21,Standard
60881,Customer060881,User060881,customer060881@example.com,Female,36,Germany,Berlin,2025-02-19,Standard
60882,Customer060882,User060882,customer060882@example.com,Male,23,Kazakhstan,Almaty,2021-08-24,Silver
60883,Customer060883,User060883,customer060883@example.com,Female,32,Poland,Warsaw,2024-09-22,Silver
60884,Customer060884,User060884,customer060884@example.com,Male,48,Poland,Warsaw,2023-09-28,Silver
60885,Customer060885,User060885,customer060885@example.com,Male,23,Italy,Rome,2025-05-08,Standard
60886,Customer060886,User060886,customer060886@example.com,Female,36,France,Paris,2023-12-26,Silver
60887,Customer060887,User060887,customer060887@example.com,Male,18,Kazakhstan,Almaty,2025-10-02,Standard
60888,Customer060888,User060888,customer060888@example.com,Male,38,Turkey,Istanbul,2021-10-13,Standard
60889,Customer060889,User060889,customer060889@example.com,Female,39,United States,New York,2025-10-31,Standard
60890,Customer060890,User060890,customer060890@example.com,Female,18,Azerbaijan,Baku,2024-08-09,Standard
60891,Customer060891,User060891,customer060891@example.com,Male,18,UAE,Dubai,2024-08-15,Silver
60892,Customer060892,User060892,customer060892@example.com,Male,42,United Kingdom,London,2022-01-23,Standard
60893,Customer060893,User060893,customer060893@example.com,Female,35,UAE,Dubai,2023-05-06,Standard
60894,Customer060894,User060894,customer060894@example.com,Female,54,France,Paris,2023-07-23,Standard
60895,Customer060895,User060895,customer060895@example.com,Female,31,Georgia,Tbilisi,2021-05-26,Standard
60896,Customer060896,User060896,customer060896@example.com,Male,41,United Kingdom,London,2021-01-15,Standard
60897,Customer060897,User060897,customer060897@example.com,Male,41,United Kingdom,London,2024-11-05,Standard
60898,Customer060898,User060898,customer060898@example.com,Male,30,Turkey,Istanbul,2026-03-09,Standard
60899,Customer060899,User060899,customer060899@example.com,Female,32,United States,New York,2022-03-28,Silver
60900,Customer060900,User060900,customer060900@example.com,Male,75,Kazakhstan,Almaty,2024-06-11,Gold
60901,Customer060901,User060901,customer060901@example.com,Female,29,United States,New York,2024-01-12,Silver
60902,Customer060902,User060902,customer060902@example.com,Female,18,Italy,Rome,2023-10-07,Platinum
60903,Customer060903,User060903,customer060903@example.com,Female,37,Turkey,Istanbul,2022-08-31,Silver
60904,Customer060904,User060904,customer060904@example.com,Male,44,Poland,Warsaw,2026-01-14,Standard
60905,Customer060905,User060905,customer060905@example.com,Male,22,France,Paris,2023-11-18,Standard
60906,Customer060906,User060906,customer060906@example.com,Female,33,Turkey,Istanbul,2024-10-06,Standard
60907,Customer060907,User060907,customer060907@example.com,Male,34,Germany,Berlin,2021-06-01,Standard
60908,Customer060908,User060908,customer060908@example.com,Female,41,Italy,Rome,2021-04-08,Silver
60909,Customer060909,User060909,customer060909@example.com,Female,25,Italy,Rome,2022-02-23,Standard
60910,Customer060910,User060910,customer060910@example.com,Male,49,Italy,Rome,2025-01-31,Standard
60911,Customer060911,User060911,customer060911@example.com,Female,43,France,Paris,2025-09-02,Silver
60912,Customer060912,User060912,customer060912@example.com,Female,39,Italy,Rome,2025-06-12,Standard
60913,Customer060913,User060913,customer060913@example.com,Female,33,United Kingdom,London,2023-11-09,Standard
60914,Customer060914,User060914,customer060914@example.com,Male,22,Turkey,Istanbul,2024-09-22,Standard
60915,Customer060915,User060915,customer060915@example.com,Male,35,Azerbaijan,Baku,2022-10-23,Silver
60916,Customer060916,User060916,customer060916@example.com,Male,49,Azerbaijan,Baku,2021-05-03,Standard
60917,Customer060917,User060917,customer060917@example.com,Female,29,Azerbaijan,Baku,2022-02-16,Standard
60918,Customer060918,User060918,customer060918@example.com,Male,44,Spain,Madrid,2024-08-14,Silver
60919,Customer060919,User060919,customer060919@example.com,Female,18,United Kingdom,London,2023-09-22,Standard
60920,Customer060920,User060920,customer060920@example.com,Female,47,United States,New York,2024-11-17,Standard
60921,Customer060921,User060921,customer060921@example.com,Female,19,United States,New York,2025-07-01,Standard
60922,Customer060922,User060922,customer060922@example.com,Female,26,Georgia,Tbilisi,2022-07-23,Silver
60923,Customer060923,User060923,customer060923@example.com,Female,25,United States,New York,2024-03-26,Standard
60924,Customer060924,User060924,customer060924@example.com,Male,39,Germany,Berlin,2025-09-28,Standard
60925,Customer060925,User060925,customer060925@example.com,Female,32,United Kingdom,London,2021-09-09,Standard
60926,Customer060926,User060926,customer060926@example.com,Male,33,Azerbaijan,Baku,2023-03-30,Silver
60927,Customer060927,User060927,customer060927@example.com,Female,35,Azerbaijan,Baku,2022-09-07,Gold
60928,Customer060928,User060928,customer060928@example.com,Female,31,Italy,Rome,2021-04-16,Standard
60929,Customer060929,User060929,customer060929@example.com,Female,37,Turkey,Istanbul,2024-06-24,Standard
60930,Customer060930,User060930,customer060930@example.com,Male,39,United Kingdom,London,2022-09-24,Standard
60931,Customer060931,User060931,customer060931@example.com,Male,35,United States,New York,2024-05-30,Standard
60932,Customer060932,User060932,customer060932@example.com,Male,54,United Kingdom,LONDON,2025-06-26,Standard
60933,Customer060933,User060933,customer060933@example.com,Male,52,Poland,Warsaw,2022-05-17,Standard
60934,Customer060934,User060934,customer060934@example.com,Male,33,Turkey,Istanbul,2025-11-09,Standard
60935,Customer060935,User060935,customer060935@example.com,Male,43,United Kingdom,London,2022-07-14,Standard
60936,Customer060936,User060936,customer060936@example.com,Female,50,United States,New York,2021-07-03,Standard
60937,Customer060937,User060937,customer060937@example.com,Female,30,Germany,Berlin,2022-06-21,Standard
60938,Customer060938,User060938,customer060938@example.com,Male,55,Azerbaijan,Baku,2026-01-28,Standard
60939,Customer060939,User060939,customer060939@example.com,Female,57,Italy,Rome,2022-03-16,Gold
60940,Customer060940,User060940,customer060940@example.com,Male,20,UAE,Dubai,2023-11-06,Standard
60941,Customer060941,User060941,customer060941@example.com,Female,22,Italy,Rome,2024-09-08,Standard
60942,Customer060942,User060942,customer060942@example.com,Male,20,Germany,Berlin,2023-08-26,Standard
60943,Customer060943,User060943,customer060943@example.com,Female,39,Germany,Berlin,2022-12-11,Standard
60944,Customer060944,User060944,customer060944@example.com,Female,33,Germany,Berlin,2022-01-07,Standard
60945,Customer060945,User060945,customer060945@example.com,Female,19,France,Paris,2022-03-21,Gold
60946,Customer060946,User060946,customer060946@example.com,Female,38,Georgia,Tbilisi,2021-02-27,Gold
60947,Customer060947,User060947,customer060947@example.com,Male,47,Georgia,Tbilisi,2024-06-29,Standard
60948,Customer060948,User060948,customer060948@example.com,Female,23,Germany,Berlin,2023-11-06,Silver
60949,Customer060949,User060949,customer060949@example.com,Male,23,United Kingdom,London,2021-06-14,Silver
60950,Customer060950,User060950,customer060950@example.com,Female,41,UAE,Dubai,2025-07-20,Silver
60951,Customer060951,User060951,customer060951@example.com,Male,39,Kazakhstan,Almaty,2025-02-11,Standard
60952,Customer060952,User060952,customer060952@example.com,Female,18,Spain,Madrid,2024-01-23,Standard
60953,Customer060953,User060953,customer060953@example.com,Female,21,Poland,Warsaw,2022-06-18,Standard
60954,Customer060954,User060954,customer060954@example.com,Male,31,Poland,Warsaw,2026-02-14,Standard
60955,Customer060955,User060955,customer060955@example.com,Female,27,Turkey,Istanbul,2023-02-25,Standard
60956,Customer060956,User060956,customer060956@example.com,Female,36,Azerbaijan,Baku,2023-10-30,Standard
60957,Customer060957,User060957,customer060957@example.com,Male,29,UAE,Dubai,2023-11-07,Standard
60958,Customer060958,User060958,customer060958@example.com,Female,28,Germany,Berlin,2025-01-25,Standard
60959,Customer060959,User060959,customer060959@example.com,Male,31,Kazakhstan,Almaty,2021-02-06,Standard
60960,Customer060960,User060960,customer060960@example.com,Male,34,Georgia,Tbilisi,2021-02-02,Standard
60961,Customer060961,User060961,customer060961@example.com,Male,37,Spain,Madrid,2021-07-26,Standard
60962,Customer060962,User060962,customer060962@example.com,Female,31,UAE,Dubai,2024-06-08,Standard
60963,Customer060963,User060963,customer060963@example.com,Female,46,France,Paris,2024-04-10,Gold
60964,Customer060964,User060964,customer060964@example.com,Male,37,United States,New York,2022-12-11,Standard
60965,Customer060965,User060965,customer060965@example.com,Male,26,United States,New York,2025-10-16,Standard
60966,Customer060966,User060966,customer060966@example.com,Male,30,Georgia,Tbilisi,2023-04-11,Silver
60967,Customer060967,User060967,customer060967@example.com,Male,35,United Kingdom,London,2022-02-07,Silver
60968,Customer060968,User060968,customer060968@example.com,Male,36,UAE,Dubai,2025-03-10,Standard
60969,Customer060969,User060969,customer060969@example.com,Female,27,UAE,Dubai,2023-03-08,Standard
60970,Customer060970,User060970,customer060970@example.com,Female,37,Germany,Berlin,2022-09-16,Standard
60971,Customer060971,User060971,customer060971@example.com,Male,31,Italy,Rome,2024-02-07,Standard
60972,Customer060972,User060972,customer060972@example.com,Female,40,Turkey,Istanbul,2025-04-30,Standard
60973,Customer060973,User060973,customer060973@example.com,Male,35,United States,New York,2025-10-02,Gold
60974,Customer060974,User060974,customer060974@example.com,Male,33,United Kingdom,London,2025-01-12,Standard
60975,Customer060975,User060975,customer060975@example.com,Male,28,Kazakhstan,Almaty,2024-03-23,Standard
60976,Customer060976,User060976,customer060976@example.com,Male,19,Georgia,Tbilisi,2023-11-04,Standard
60977,Customer060977,User060977,customer060977@example.com,Female,39,Azerbaijan,Baku,2021-12-10,Standard
60978,Customer060978,User060978,customer060978@example.com,Female,49,Germany,Berlin,2022-11-24,Standard
60979,Customer060979,User060979,customer060979@example.com,Male,38,Azerbaijan,Baku,2024-10-19,Standard
60980,Customer060980,User060980,customer060980@example.com,Female,44,Kazakhstan,Almaty,2021-11-29,Standard
60981,Customer060981,User060981,customer060981@example.com,Female,18,Turkey,Istanbul,2023-07-01,Standard
60982,Customer060982,User060982,customer060982@example.com,Male,40,United States,New York,2021-07-05,Gold
60983,Customer060983,User060983,customer060983@example.com,Male,34,Italy,Rome,2024-02-04,Standard
60984,Customer060984,User060984,customer060984@example.com,Male,45,Spain,Madrid,2025-07-07,Standard
60985,Customer060985,User060985,customer060985@example.com,Male,49,Turkey,Istanbul,2025-09-23,Standard
60986,Customer060986,User060986,customer060986@example.com,Male,60,Germany,Berlin,2022-04-14,Silver
60987,Customer060987,User060987,customer060987@example.com,Female,36,Georgia,Tbilisi,2024-09-28,Standard
60988,Customer060988,User060988,customer060988@example.com,Male,19,United States,New York,2026-01-19,Standard
60989,Customer060989,User060989,customer060989@example.com,Male,48,Turkey,Istanbul,2024-11-23,Standard
60990,Customer060990,User060990,customer060990@example.com,Female,41,Italy,Rome,2025-09-21,Standard
60991,Customer060991,User060991,customer060991@example.com,Male,32,Turkey,Istanbul,2022-07-17,Standard
60992,Customer060992,User060992,customer060992@example.com,Female,22,Turkey,Istanbul,2026-02-16,Gold
60993,Customer060993,User060993,customer060993@example.com,Female,31,Italy,Rome,2021-06-11,Standard
60994,Customer060994,User060994,customer060994@example.com,Male,34,United Kingdom,London,2024-08-30,Standard
60995,Customer060995,User060995,customer060995@example.com,Male,45,Azerbaijan,Baku,2022-06-25,Standard
60996,Customer060996,User060996,customer060996@example.com,Female,30,United States,New York,2021-04-09,Silver
60997,Customer060997,User060997,customer060997@example.com,Female,42,Italy,Rome,2023-07-21,Standard
60998,Customer060998,User060998,customer060998@example.com,Male,31,United Kingdom,London,2024-08-17,Standard
60999,Customer060999,User060999,customer060999@example.com,Female,40,Italy,Rome,2025-01-21,Standard
61000,Customer061000,User061000,customer061000@example.com,Male,44,UAE,Dubai,2021-02-27,Standard
61001,Customer061001,User061001,customer061001@example.com,Female,35,Germany,Berlin,2021-11-29,Gold
61002,Customer061002,User061002,customer061002@example.com,Male,27,Turkey,Istanbul,2022-01-06,Standard
61003,Customer061003,User061003,customer061003@example.com,Male,41,Italy,Rome,2021-11-02,Platinum
61004,Customer061004,User061004,customer061004@example.com,Male,40,United States,New York,2023-10-03,Standard
61005,Customer061005,User061005,customer061005@example.com,Male,30,Germany,Berlin,2021-01-15,Silver
61006,Customer061006,User061006,customer061006@example.com,Male,41,Italy,Rome,2024-12-16,Silver
61007,Customer061007,User061007,customer061007@example.com,Female,45,France,Paris,2022-12-27,Gold
61008,Customer061008,User061008,customer061008@example.com,Female,44,Germany,Berlin,2021-08-13,Standard
61009,Customer061009,User061009,customer061009@example.com,Male,48,United States,New York,2021-01-22,Silver
61010,Customer061010,User061010,customer061010@example.com,Female,47,Turkey,Istanbul,2025-11-03,Standard
61011,Customer061011,User061011,customer061011@example.com,Male,46,Kazakhstan,Almaty,2024-05-19,Gold
61012,Customer061012,User061012,customer061012@example.com,Male,35,Azerbaijan,Baku,2021-07-12,Standard
61013,Customer061013,User061013,customer061013@example.com,Male,39,Turkey,Istanbul,2024-08-28,Standard
61014,Customer061014,User061014,customer061014@example.com,Female,30,United States,New York,2024-10-03,Gold
61015,Customer061015,User061015,customer061015@example.com,Male,27,Azerbaijan,Baku,2021-09-25,Silver
61016,Customer061016,User061016,customer061016@example.com,Male,25,France,Paris,2021-05-09,Silver
61017,Customer061017,User061017,customer061017@example.com,Female,18,Kazakhstan,Almaty,2025-11-13,Standard
61018,Customer061018,User061018,customer061018@example.com,Female,21,Turkey,Istanbul,2022-06-17,Standard
61019,Customer061019,User061019,customer061019@example.com,Male,22,UAE,Dubai,2024-02-16,Standard
61020,Customer061020,User061020,customer061020@example.com,Male,18,Turkey,Istanbul,2024-09-28,Standard
61021,Customer061021,User061021,customer061021@example.com,Male,41,Georgia,Tbilisi,2021-04-24,Gold
61022,Customer061022,User061022,customer061022@example.com,Male,43,United Kingdom,London,2024-06-06,Silver
61023,Customer061023,User061023,customer061023@example.com,Female,18,United States,New York,2025-04-16,Silver
61024,Customer061024,User061024,customer061024@example.com,Male,39,Kazakhstan,Almaty,2023-09-02,Silver
61025,Customer061025,User061025,customer061025@example.com,Female,26,Kazakhstan,Almaty,2021-09-23,Standard
61026,Customer061026,User061026,customer061026@example.com,Male,54,Georgia,Tbilisi,2023-11-17,Silver
61027,Customer061027,User061027,customer061027@example.com,Male,39,United States,New York,2025-06-08,Silver
61028,Customer061028,User061028,customer061028@example.com,Male,42,France,Paris,2021-01-19,Standard
61029,Customer061029,User061029,customer061029@example.com,Male,39,United States,New York,2021-07-11,Standard
61030,Customer061030,User061030,customer061030@example.com,Female,21,United States,New York,2024-08-20,Standard
61031,Customer061031,User061031,customer061031@example.com,Male,27,France,Paris,2021-12-04,Standard
61032,Customer061032,User061032,customer061032@example.com,Male,41,Turkey,Istanbul,2023-06-17,Silver
61033,Customer061033,User061033,customer061033@example.com,Male,32,France,Paris,2022-02-28,Silver
61034,Customer061034,User061034,customer061034@example.com,Male,34,United Kingdom,London,2024-04-12,Standard
61035,Customer061035,User061035,customer061035@example.com,Female,35,Turkey,Istanbul,2024-06-20,Standard
61036,Customer061036,User061036,customer061036@example.com,Female,42,United Kingdom,London,2023-10-21,Standard
61037,Customer061037,User061037,customer061037@example.com,Male,18,Azerbaijan,Baku,2024-11-09,Standard
61038,Customer061038,User061038,customer061038@example.com,Female,26,Kazakhstan,Almaty,2025-08-09,Standard
61039,Customer061039,User061039,customer061039@example.com,Female,28,Germany,Berlin,2021-05-15,Standard
61040,Customer061040,User061040,customer061040@example.com,Female,37,UAE,Dubai,2023-05-28,Standard
61041,Customer061041,User061041,customer061041@example.com,Male,29,Turkey,Istanbul,2023-05-23,Silver
61042,Customer061042,User061042,customer061042@example.com,Female,27,Kazakhstan,Almaty,2023-10-23,Silver
61043,Customer061043,User061043,customer061043@example.com,Female,30,United Kingdom,London,2023-06-14,Standard
61044,Customer061044,User061044,customer061044@example.com,Male,42,Georgia,Tbilisi,2023-08-24,Silver
61045,Customer061045,User061045,customer061045@example.com,Female,34,Germany,Berlin,2023-09-09,Standard
61046,Customer061046,User061046,customer061046@example.com,Female,31,Kazakhstan,Almaty,2021-01-18,Gold
61047,Customer061047,User061047,customer061047@example.com,Female,52,Germany,Berlin,2021-12-21,Platinum
61048,Customer061048,User061048,customer061048@example.com,Male,30,Italy,Rome,2024-12-23,Standard
61049,Customer061049,User061049,customer061049@example.com,Female,37,Germany,Berlin,2024-01-31,Standard
61050,Customer061050,User061050,customer061050@example.com,Female,18,United States,New York,2021-11-24,Gold
61051,Customer061051,User061051,customer061051@example.com,Female,24,United States,New York,2024-01-16,Silver
61052,Customer061052,User061052,customer061052@example.com,Male,18,Kazakhstan,Almaty,2024-06-21,Standard
61053,Customer061053,User061053,customer061053@example.com,Female,37,United Kingdom,London,2023-10-28,Standard
61054,Customer061054,User061054,customer061054@example.com,Male,30,United Kingdom,London,2023-11-06,Standard
61055,Customer061055,User061055,customer061055@example.com,Male,25,United States,New York,2023-08-15,Standard
61056,Customer061056,User061056,customer061056@example.com,Male,33,United States,New York,2024-10-08,Gold
61057,Customer061057,User061057,customer061057@example.com,Female,42,Italy,Rome,2022-06-08,Platinum
61058,Customer061058,User061058,customer061058@example.com,Male,49,United States,New York,2023-07-26,Standard
61059,Customer061059,User061059,customer061059@example.com,Male,50,UAE,Dubai,2026-02-27,Standard
61060,Customer061060,User061060,customer061060@example.com,Female,24,Turkey,Istanbul,2023-02-01,Standard
61061,Customer061061,User061061,customer061061@example.com,Male,60,Italy,Rome,2022-06-23,Standard
61062,Customer061062,User061062,customer061062@example.com,Male,22,United States,New York,2022-11-09,Standard
61063,Customer061063,User061063,customer061063@example.com,Female,30,France,Paris,2025-01-24,Silver
61064,Customer061064,User061064,customer061064@example.com,Male,29,Spain,Madrid,2022-05-07,Standard
61065,Customer061065,User061065,customer061065@example.com,Male,28,United States,New York,2024-10-09,Standard
61066,Customer061066,User061066,customer061066@example.com,Female,27,UAE,Dubai,2022-07-16,Standard
61067,Customer061067,User061067,customer061067@example.com,Male,36,United Kingdom,London,2022-10-31,Gold
61068,Customer061068,User061068,customer061068@example.com,Male,25,Italy,Rome,2024-09-10,Standard
61069,Customer061069,User061069,customer061069@example.com,Male,29,Germany,Berlin,2024-09-16,Standard
61070,Customer061070,User061070,customer061070@example.com,Female,61,Germany,Berlin,2023-02-23,Standard
61071,Customer061071,User061071,customer061071@example.com,Male,38,Turkey,Istanbul,2022-07-10,Standard
61072,Customer061072,User061072,customer061072@example.com,Female,38,Italy,Rome,2023-08-13,Standard
61073,Customer061073,User061073,customer061073@example.com,Male,18,Kazakhstan,Almaty,2025-11-02,Gold
61074,Customer061074,User061074,customer061074@example.com,Female,26,Turkey,Istanbul,2021-04-04,Silver
61075,Customer061075,User061075,customer061075@example.com,Female,38,United Kingdom,London,2023-09-08,Standard
61076,Customer061076,User061076,customer061076@example.com,Female,47,Azerbaijan,Baku,2024-06-16,Silver
61077,Customer061077,User061077,customer061077@example.com,Male,25,Georgia,Tbilisi,2021-01-05,Platinum
61078,Customer061078,User061078,customer061078@example.com,Female,44,Turkey,Istanbul,2025-11-03,Standard
61079,Customer061079,User061079,customer061079@example.com,Male,18,Germany,Berlin,2023-08-30,Silver
61080,Customer061080,User061080,customer061080@example.com,Male,18,Turkey,Istanbul,2025-03-19,Standard
61081,Customer061081,User061081,customer061081@example.com,Male,41,Georgia,Tbilisi,2021-04-23,Standard
61082,Customer061082,User061082,customer061082@example.com,Female,49,Poland,Warsaw,2022-11-24,Standard
61083,Customer061083,User061083,customer061083@example.com,Male,48,Kazakhstan,Almaty,2025-11-04,Standard
61084,Customer061084,User061084,customer061084@example.com,Male,26,Azerbaijan,Baku,2022-06-14,Standard
61085,Customer061085,User061085,customer061085@example.com,Male,48,France,Paris,2025-06-16,Standard
61086,Customer061086,User061086,customer061086@example.com,Male,43,Poland,Warsaw,2024-06-07,Standard
